082700,QD,1985,11,01,0.616
082700,QD,1985,11,08,0.61
082700,QD,1985,11,15,0.242
082700,QD,1985,11,22,0.164
082700,QD,1985,11,29,0.351
082700,QD,1985,12,06,0.352
082700,QD,1985,12,13,0.992
082700,QD,1985,12,20,0.208
082700,QD,1985,12,27,0.142
082700,QD,1986,01,03,0.174
082700,QD,1986,01,10,0.249
082700,QD,1986,01,17,0.432
082700,QD,1986,01,24,0.272
082700,QD,1986,01,31,0.3
082700,QD,1986,02,07,0.268
082700,QD,1986,02,14,0.249
082700,QD,1986,02,21,0.17
082700,QD,1986,02,28,0.127
082700,QD,1986,03,07,0.167
082700,QD,1986,03,14,0.239
082700,QD,1986,03,21,0.268
082700,QD,1986,03,28,0.848
082700,QD,1986,04,04,1.748
082700,QD,1986,04,11,0.478
082700,QD,1986,04,18,1.146
082700,QD,1986,04,25,0.789
082700,QD,1986,05,02,0.288
082700,QD,1986,05,09,0.23
082700,QD,1986,05,16,0.209
082700,QD,1986,05,23,0.27
082700,QD,1986,05,30,0.621
082700,QD,1986,06,06,0.48
082700,QD,1986,06,13,0.229
082700,QD,1986,06,20,0.17
082700,QD,1986,06,27,0.136
082700,QD,1986,07,04,0.152
082700,QD,1986,07,11,0.136
082700,QD,1986,07,18,0.166
082700,QD,1986,07,25,0.344
082700,QD,1986,08,01,0.156
082700,QD,1986,08,08,0.195
082700,QD,1986,08,15,0.228
082700,QD,1986,08,22,0.535
082700,QD,1986,08,29,0.393
082700,QD,1986,09,05,0.233
082700,QD,1986,09,12,0.283
082700,QD,1986,09,19,0.213
082700,QD,1986,09,26,0.164
082700,QD,1986,10,03,0.241
082700,QD,1986,10,10,0.188
082700,QD,1986,10,17,0.861
082700,QD,1986,10,24,0.253
082700,QD,1986,10,31,0.463
082700,QD,1986,11,07,0.246
082700,QD,1986,11,14,0.163
082700,QD,1986,11,21,0.238
082700,QD,1986,11,28,0.141
082700,QD,1986,12,05,0.137
082700,QD,1986,12,12,0.1
082700,QD,1986,12,19,0.1
082700,QD,1986,12,26,0.176
082700,QD,1987,01,02,0.186
082700,QD,1987,01,09,0.123
082700,QD,1987,01,16,0.1
082700,QD,1987,01,23,0.1
082700,QD,1987,01,30,0.1
082700,QD,1987,02,06,0.139
082700,QD,1987,02,13,0.252
082700,QD,1987,02,20,0.145
082700,QD,1987,02,27,0.1
082700,QD,1987,03,06,0.1
082700,QD,1987,03,13,0.087
082700,QD,1987,03,20,0.13
082700,QD,1987,03,27,0.608
082700,QD,1987,04,03,1.705
082700,QD,1987,04,10,2.099
082700,QD,1987,04,17,2.38
082700,QD,1987,04,24,1.89
082700,QD,1987,05,01,1.197
082700,QD,1987,05,08,0.512
082700,QD,1987,05,15,0.361
082700,QD,1987,05,22,0.376
082700,QD,1987,05,29,0.314
082700,QD,1987,06,05,0.377
082700,QD,1987,06,12,0.261
082700,QD,1987,06,19,0.365
082700,QD,1987,06,26,0.206
082700,QD,1987,07,03,0.175
082700,QD,1987,07,10,0.153
082700,QD,1987,07,17,0.163
082700,QD,1987,07,24,0.284
082700,QD,1987,07,31,0.726
082700,QD,1987,08,07,0.237
082700,QD,1987,08,14,0.361
082700,QD,1987,08,21,0.249
082700,QD,1987,08,28,0.493
082700,QD,1987,09,04,0.217
082700,QD,1987,09,11,0.17
082700,QD,1987,09,18,0.224
082700,QD,1987,09,25,0.19
082700,QD,1987,10,02,0.151
082700,QD,1987,10,09,0.131
082700,QD,1987,10,16,0.146
082700,QD,1987,10,23,0.127
082700,QD,1987,10,30,0.15
082700,QD,1987,11,06,0.158
082700,QD,1987,11,13,1.154
082700,QD,1987,11,20,0.747
082700,QD,1987,11,27,0.241
082700,QD,1987,12,04,0.177
082700,QD,1987,12,11,0.162
082700,QD,1987,12,18,1.809
082700,QD,1987,12,25,0.65
082700,QD,1988,01,01,0.565
082700,QD,1988,01,08,0.185
082700,QD,1988,01,15,0.157
082700,QD,1988,01,22,0.16
082700,QD,1988,01,29,0.158
082700,QD,1988,02,05,0.161
082700,QD,1988,02,12,0.145
082700,QD,1988,02,19,0.14
082700,QD,1988,02,26,0.14
082700,QD,1988,03,04,0.144
082700,QD,1988,03,11,0.164
082700,QD,1988,03,18,0.194
082700,QD,1988,03,25,0.238
082700,QD,1988,04,01,0.832
082700,QD,1988,04,08,1.271
082700,QD,1988,04,15,2.822
082700,QD,1988,04,22,1.182
082700,QD,1988,04,29,1.445
082700,QD,1988,05,06,0.373
082700,QD,1988,05,13,0.215
082700,QD,1988,05,20,0.174
082700,QD,1988,05,27,0.155
082700,QD,1988,06,03,0.291
082700,QD,1988,06,10,0.184
082700,QD,1988,06,17,0.134
082700,QD,1988,06,24,0.226
082700,QD,1988,07,01,0.193
082700,QD,1988,07,08,0.213
082700,QD,1988,07,15,0.327
082700,QD,1988,07,22,0.342
082700,QD,1988,07,29,0.212
082700,QD,1988,08,05,0.162
082700,QD,1988,08,12,0.13
082700,QD,1988,08,19,0.165
082700,QD,1988,08,26,0.271
082700,QD,1988,09,02,0.512
082700,QD,1988,09,09,0.162
082700,QD,1988,09,16,0.198
082700,QD,1988,09,23,0.363
082700,QD,1988,09,30,0.237
082700,QD,1988,10,07,0.301
082700,QD,1988,10,14,0.171
082700,QD,1988,10,21,0.134
082700,QD,1988,10,28,0.131
082700,QD,1988,11,04,0.111
082700,QD,1988,11,11,0.173
082700,QD,1988,11,18,0.235
082700,QD,1988,11,25,0.44
082700,QD,1988,12,02,0.213
082700,QD,1988,12,09,0.853
082700,QD,1988,12,16,0.179
082700,QD,1988,12,23,0.619
082700,QD,1988,12,30,0.354
082700,QD,1989,01,06,0.533
082700,QD,1989,01,13,0.229
082700,QD,1989,01,20,0.188
082700,QD,1989,01,27,0.16
082700,QD,1989,02,03,0.157
082700,QD,1989,02,10,0.188
082700,QD,1989,02,17,0.886
082700,QD,1989,02,24,0.683
082700,QD,1989,03,03,0.407
082700,QD,1989,03,10,0.791
082700,QD,1989,03,17,1.402
082700,QD,1989,03,24,0.812
082700,QD,1989,03,31,1.179
082700,QD,1989,04,07,0.993
082700,QD,1989,04,14,0.424
082700,QD,1989,04,21,0.265
082700,QD,1989,04,28,0.371
082700,QD,1989,05,05,0.297
082700,QD,1989,05,12,0.26
082700,QD,1989,05,19,0.157
082700,QD,1989,05,26,0.136
082700,QD,1989,06,02,0.189
082700,QD,1989,06,09,0.164
082700,QD,1989,06,16,0.246
082700,QD,1989,06,23,0.113
082700,QD,1989,06,30,0.11
082700,QD,1989,07,07,0.233
082700,QD,1989,07,14,0.291
082700,QD,1989,07,21,0.136
082700,QD,1989,07,28,0.256
082700,QD,1989,08,04,0.256
082700,QD,1989,08,11,0.15
082700,QD,1989,08,18,0.124
082700,QD,1989,08,25,0.639
082700,QD,1989,09,01,0.26
082700,QD,1989,09,08,0.142
082700,QD,1989,09,15,0.336
082700,QD,1989,09,22,0.172
082700,QD,1989,09,29,0.184
082700,QD,1989,10,06,0.26
082700,QD,1989,10,13,0.235
082700,QD,1989,10,20,0.159
082700,QD,1989,10,27,0.654
082700,QD,1991,11,03,0.27
082700,QD,1991,11,10,0.205
082700,QD,1991,11,17,0.17
082700,QD,1991,11,24,0.338
082700,QD,1991,12,01,0.208
082700,QD,1991,12,08,0.198
082700,QD,1991,12,15,0.186
082700,QD,1991,12,22,0.228
082700,QD,1991,12,29,0.231
082700,QD,1992,01,05,1.13
082700,QD,1992,01,12,0.489
082700,QD,1992,01,19,0.345
082700,QD,1992,01,26,0.291
082700,QD,1992,02,02,1.985
082700,QD,1992,02,09,0.777
082700,QD,1992,02,16,0.443
082700,QD,1992,02,23,0.324
082700,QD,1992,03,01,0.222
082700,QD,1992,03,08,0.359
082700,QD,1992,03,15,0.44
082700,QD,1992,03,22,0.594
082700,QD,1992,03,29,0.522
082700,QD,1992,04,05,0.614
082700,QD,1992,04,12,1.023
082700,QD,1992,04,19,1.704
082700,QD,1992,04,26,2.391
082700,QD,1992,05,03,1.267
082700,QD,1992,05,10,0.616
082700,QD,1992,05,17,0.327
082700,QD,1992,05,24,0.252
082700,QD,1992,05,31,0.221
082700,QD,1992,06,07,0.221
082700,QD,1992,06,14,0.221
082700,QD,1992,06,21,0.722
082700,QD,1992,06,28,0.206
082700,QD,1992,07,05,0.187
082700,QD,1992,07,12,0.199
082700,QD,1992,07,19,0.149
082700,QD,1992,07,26,0.155
082700,QD,1992,08,02,0.149
082700,QD,1992,08,09,0.144
082700,QD,1992,08,16,0.157
082700,QD,1992,08,23,0.158
082700,QD,1992,08,30,0.168
082700,QD,1992,09,06,0.21
082700,QD,1992,09,13,0.149
082700,QD,1992,09,20,0.124
082700,QD,1992,09,27,0.111
082700,QD,1992,10,04,0.101
082700,QD,1992,10,11,0.098
082700,QD,1992,10,18,0.122
082700,QD,1992,10,25,0.511
082700,QD,1992,11,01,0.407
082700,QD,1992,11,08,0.331
082700,QD,1992,11,15,0.211
082700,QD,1992,11,22,0.71
082700,QD,1992,11,29,0.349
082700,QD,1992,12,06,0.269
082700,QD,1992,12,13,0.257
082700,QD,1992,12,20,0.158
082700,QD,1992,12,27,0.156
082700,QD,1993,01,03,0.324
082700,QD,1993,01,10,1.34
082700,QD,1993,01,17,0.804
082700,QD,1993,01,24,0.292
082700,QD,1993,01,31,0.156
082700,QD,1993,02,07,0.149
082700,QD,1993,02,14,0.145
082700,QD,1993,02,21,0.145
082700,QD,1993,02,28,0.136
082700,QD,1993,03,07,0.129
082700,QD,1993,03,14,1.489
082700,QD,1993,03,21,0.875
082700,QD,1993,03,28,0.301
082700,QD,1993,04,04,0.332
082700,QD,1993,04,11,0.637
082700,QD,1993,04,18,1.839
082700,QD,1993,04,25,0.407
082700,QD,1993,05,02,0.25
082700,QD,1993,05,09,0.239
082700,QD,1993,05,16,0.204
082700,QD,1993,05,23,0.26
082700,QD,1993,05,30,0.221
082700,QD,1993,06,06,0.179
082700,QD,1993,06,13,0.303
082700,QD,1993,06,20,0.236
082700,QD,1993,06,27,0.283
082700,QD,1993,07,04,0.347
082700,QD,1993,07,11,0.76
082700,QD,1993,07,18,0.533
082700,QD,1993,07,25,0.564
082700,QD,1993,08,01,0.267
082700,QD,1993,08,08,0.246
082700,QD,1993,08,15,0.19
082700,QD,1993,08,22,0.15
082700,QD,1993,08,29,1.028
082700,QD,1993,09,05,0.432
082700,QD,1993,09,12,0.244
082700,QD,1993,09,19,0.199
082700,QD,1993,09,26,0.273
082700,QD,1993,10,03,0.24
082700,QD,1993,10,10,0.24
082700,QD,1993,10,17,0.302
082700,QD,1993,10,24,0.353
082700,QD,1993,10,31,0.238
082700,QD,1993,11,07,0.288
082700,QD,1993,11,14,0.227
082700,QD,1993,11,21,0.212
082700,QD,1993,11,28,0.236
082700,QD,1993,12,05,0.516
082700,QD,1993,12,12,0.388
082700,QD,1993,12,19,0.72
082700,QD,1993,12,26,0.632
082700,QD,1994,01,02,0.393
082700,QD,1994,01,09,0.713
082700,QD,1994,01,16,0.361
082700,QD,1994,01,23,0.412
082700,QD,1994,01,30,0.314
082700,QD,1994,02,06,0.298
082700,QD,1994,02,13,0.283
082700,QD,1994,02,20,0.244
082700,QD,1994,02,27,0.326
082700,QD,1994,03,06,0.776
082700,QD,1994,03,13,1.088
082700,QD,1994,03,20,1.527
082700,QD,1994,03,27,1.826
082700,QD,1994,04,03,0.911
082700,QD,1994,04,10,0.828
082700,QD,1994,04,17,1.418
082700,QD,1994,04,24,1.022
082700,QD,1994,05,01,0.54
082700,QD,1994,05,08,0.383
082700,QD,1994,05,15,0.471
082700,QD,1994,05,22,0.44
082700,QD,1994,05,29,0.317
082700,QD,1994,06,05,0.452
082700,QD,1994,06,12,0.29
082700,QD,1994,06,19,0.242
082700,QD,1994,06,26,0.221
082700,QD,1994,07,03,0.228
082700,QD,1994,07,10,0.239
082700,QD,1994,07,17,0.213
082700,QD,1994,07,24,0.173
082700,QD,1994,07,31,0.156
082700,QD,1994,08,07,0.235
082700,QD,1994,08,14,0.471
082700,QD,1994,08,21,0.539
082700,QD,1994,08,28,0.396
082700,QD,1994,09,04,0.334
082700,QD,1994,09,11,0.296
082700,QD,1994,09,18,0.269
082700,QD,1994,09,25,0.284
082700,QD,1994,10,02,0.414
082700,QD,1994,10,09,0.265
082700,QD,1994,10,16,0.228
082700,QD,1994,10,23,0.263
082700,QD,1994,10,30,0.669
082700,QD,1994,11,06,0.245
082700,QD,1994,11,13,0.632
082700,QD,1994,11,20,0.733
082700,QD,1994,11,27,0.473
082700,QD,1994,12,04,0.348
082700,QD,1994,12,11,1.006
082700,QD,1994,12,18,0.32
082700,QD,1994,12,25,1.447
082700,QD,1995,01,01,0.342
082700,QD,1995,01,08,0.337
082700,QD,1995,01,15,0.377
082700,QD,1995,01,22,0.493
082700,QD,1995,01,29,0.493
082700,QD,1995,02,05,0.543
082700,QD,1995,02,12,0.472
082700,QD,1995,02,19,0.484
082700,QD,1995,02,26,0.358
082700,QD,1995,03,05,0.336
082700,QD,1995,03,12,0.323
082700,QD,1995,03,19,0.328
082700,QD,1995,03,26,0.403
082700,QD,1995,04,02,2.407
082700,QD,1995,04,09,0.405
082700,QD,1995,04,16,2.134
082700,QD,1995,04,23,1.643
082700,QD,1995,04,30,0.393
082700,QD,1995,05,07,0.507
082700,QD,1995,05,14,1.028
082700,QD,1995,05,21,0.34
082700,QD,1995,05,28,0.442
082700,QD,1995,06,04,0.341
082700,QD,1995,06,11,0.713
082700,QD,1995,06,18,0.373
082700,QD,1995,06,25,0.356
082700,QD,1995,07,02,0.265
082700,QD,1995,07,09,0.278
082700,QD,1995,07,16,0.269
082700,QD,1995,07,23,0.231
082700,QD,1995,07,30,0.209
082700,QD,1995,08,06,0.221
082700,QD,1995,08,13,0.24
082700,QD,1995,08,20,0.223
082700,QD,1995,08,27,1.275
082700,QD,1995,09,03,0.331
082700,QD,1995,09,10,0.334
082700,QD,1995,09,17,0.396
082700,QD,1995,09,24,0.565
082700,QD,1995,10,01,0.337
082700,QD,1995,10,08,0.178
082700,QD,1995,10,15,0.176
082700,QD,1995,10,22,0.176
082700,QD,1995,10,29,0.196
082700,QD,1995,11,05,0.221
082700,QD,1995,11,12,0.636
082700,QD,1995,11,19,0.249
082700,QD,1995,11,26,0.192
082700,QD,1995,12,03,0.163
082700,QD,1995,12,10,0.171
082700,QD,1995,12,17,0.226
082700,QD,1995,12,24,0.524
082700,QD,1995,12,31,0.176
082700,QD,1996,01,07,0.159
082700,QD,1996,01,14,0.156
082700,QD,1996,01,21,0.145
082700,QD,1996,01,28,0.126
082700,QD,1996,02,04,0.133
082700,QD,1996,02,11,0.147
082700,QD,1996,02,18,0.184
082700,QD,1996,02,25,0.132
082700,QD,1996,03,03,0.115
082700,QD,1996,03,10,0.124
082700,QD,1996,03,17,0.127
082700,QD,1996,03,24,0.186
082700,QD,1996,03,31,0.149
082700,QD,1996,04,07,0.568
082700,QD,1996,04,14,0.68
082700,QD,1996,04,21,2.657
082700,QD,1996,04,28,1.901
082700,QD,1996,05,05,0.538
082700,QD,1996,05,12,0.278
082700,QD,1996,05,19,0.212
082700,QD,1996,05,26,0.578
082700,QD,1996,06,02,0.244
082700,QD,1996,06,09,0.54
082700,QD,1996,06,16,0.251
082700,QD,1996,06,23,0.486
082700,QD,1996,06,30,0.39
082700,QD,1996,07,07,1.316
082700,QD,1996,07,14,0.351
082700,QD,1996,07,21,0.294
082700,QD,1996,07,28,0.296
082700,QD,1996,08,04,0.307
082700,QD,1996,08,11,0.391
082700,QD,1996,08,18,0.38
082700,QD,1996,08,25,0.409
082700,QD,1996,09,01,0.717
082700,QD,1996,09,08,0.941
082700,QD,1996,09,15,0.647
082700,QD,1996,09,22,0.426
082700,QD,1996,09,29,0.353
082700,QD,1996,10,06,0.344
082700,QD,1996,10,13,0.499
082700,QD,1996,10,20,0.898
082700,QD,1996,10,27,0.542
082700,QD,1996,11,03,0.596
082700,QD,1996,11,10,0.507
082700,QD,1996,11,17,0.411
082700,QD,1996,11,24,0.338
082700,QD,1996,12,01,0.243
082700,QD,1996,12,08,0.209
082700,QD,1996,12,15,0.178
082700,QD,1996,12,22,0.167
082700,QD,1996,12,29,0.16
082700,QD,1997,01,05,0.155
082700,QD,1997,01,12,0.155
082700,QD,1997,01,19,0.155
082700,QD,1997,01,26,0.155
082700,QD,1997,02,02,0.155
082700,QD,1997,02,09,0.306
082700,QD,1997,02,16,0.26
082700,QD,1997,02,23,1.018
082700,QD,1997,03,02,0.406
082700,QD,1997,03,09,0.71
082700,QD,1997,03,16,0.855
082700,QD,1997,03,23,0.486
082700,QD,1997,03,30,1.143
082700,QD,1997,04,06,0.666
082700,QD,1997,04,13,0.568
082700,QD,1997,04,20,1.016
082700,QD,1997,04,27,3.169
082700,QD,1997,05,04,0.967
082700,QD,1997,05,11,0.362
082700,QD,1997,05,18,0.608
082700,QD,1997,05,25,1.352
082700,QD,1997,06,01,0.583
082700,QD,1997,06,08,0.374
082700,QD,1997,06,15,0.727
082700,QD,1997,06,22,0.348
082700,QD,1997,06,29,0.786
082700,QD,1997,07,06,1.797
082700,QD,1997,07,13,1.205
082700,QD,1997,07,20,2.215
082700,QD,1997,07,27,0.807
082700,QD,1997,08,03,0.296
082700,QD,1997,08,10,0.246
082700,QD,1997,08,17,0.208
082700,QD,1997,08,24,0.525
082700,QD,1997,08,31,0.252
082700,QD,1997,09,07,0.217
082700,QD,1997,09,14,0.192
082700,QD,1997,09,21,0.163
082700,QD,1997,09,28,0.485
082700,QD,1997,10,05,0.89
082700,QD,1997,10,12,0.706
082700,QD,1997,10,19,0.305
082700,QD,1997,10,26,0.204
082700,QD,1997,11,02,0.387
082700,QD,1997,11,09,0.412
082700,QD,1997,11,16,0.189
082700,QD,1997,11,23,0.169
082700,QD,1997,11,30,0.229
082700,QD,1997,12,07,0.962
082700,QD,1997,12,14,0.362
082700,QD,1997,12,21,0.984
082700,QD,1997,12,28,0.354
082700,QD,1998,01,04,0.993
082700,QD,1998,01,11,0.51
082700,QD,1998,01,18,0.248
082700,QD,1998,01,25,0.207
082700,QD,1998,02,01,0.195
082700,QD,1998,02,08,1.216
082700,QD,1998,02,15,1.218
082700,QD,1998,02,22,0.821
082700,QD,1998,03,01,1.095
082700,QD,1998,03,08,0.815
082700,QD,1998,03,15,1.012
082700,QD,1998,03,22,0.341
082700,QD,1998,03,29,0.964
082700,QD,1998,04,05,0.553
082700,QD,1998,04,12,0.932
082700,QD,1998,04,19,0.592
082700,QD,1998,04,26,0.231
082700,QD,1998,05,03,0.234
082700,QD,1998,05,10,0.164
082700,QD,1998,05,17,0.183
082700,QD,1998,05,24,0.171
082700,QD,1998,05,31,0.157
082700,QD,1998,06,07,0.268
082700,QD,1998,06,14,0.188
082700,QD,1998,06,21,0.493
082700,QD,1998,06,28,0.244
082700,QD,1998,07,05,1.179
082700,QD,1998,07,12,0.442
082700,QD,1998,07,19,0.32
082700,QD,1998,07,26,0.249
